"Site ID","BTS Name","MCC","MNC","Maximum Pooled Throughput (Mbps)","eNodeB ID","Base Station Type"
"Site_2104","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2105","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2106","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2107","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2108","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2109","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_211","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2110","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2111","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2112","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2113","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2114","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2115","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2116","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2117","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2118","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2119","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_212","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2120","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2121","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2122","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2123","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2124","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2125","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2126","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2127","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2128","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2129","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_213","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2130","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2131","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2132","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2133","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2134","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2135","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2136","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2137","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2138","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2139","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_214","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2140","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2141","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2142","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2143","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2144","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2145","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2146","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2147","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2148","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2149","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_215","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2150","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2151","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2152","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2153","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2154","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2155","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2156","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2157","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2158","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2159","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_216","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2160","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2161","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2162","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2163","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2164","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2165","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2166","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2167","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2168","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2169","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_217","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2170","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2171","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2172","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2173","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2174","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2175","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2176","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2177","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2178","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2179","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_218","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2180","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2181","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2182","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2183","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2184","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2185","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2186","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2187","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2188","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2189","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_219","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2190","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2191","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2192","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2193","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2194","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2195","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2196","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2197","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2198","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2199","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_22","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_220","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2200","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2201","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2202","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2203","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2204","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2205","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2206","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2207","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2208","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2209","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_221","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2210","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2211","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2212","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2213","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2214","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2215","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2216","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2217","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2218","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2219","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_222","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2220","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2221","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2222","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2223","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2224","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2225","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2226","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2227","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2228","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2229","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_223","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2230","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2231","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2232","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2233","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2234","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2235","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2236","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2237","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2238","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2239","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_224","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2240","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2241","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2242","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2243","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2244","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2245","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2246","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2247","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2248","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2249","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_225","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2250","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2251","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2252","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2253","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2254","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2255","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2256","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2257","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2258","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2259","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_226","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2260","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2261","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2262","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2263","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2264","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2265","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2266","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2267","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2268","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2269","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_227","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2270","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2271","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2272","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2273","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2274","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2275","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2276","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2277","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2278","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2279","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_228","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2280","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2281","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2282","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2283","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2284","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2285","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2286","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2287","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2288","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2289","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_229","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2290","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2291","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2292","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2293","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2294","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2295","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2296","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2297","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2298","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2299","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_23","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_230","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2300","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2301","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2302","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2303","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2304","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2305","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2306","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2307","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2308","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2309","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_231","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2310","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2311","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2312","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2313","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2314","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2315","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2316","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2317","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2318","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2319","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_232","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2320","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2321","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2322","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2323","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2324","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2325","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2326","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2327","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2328","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2329","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_233","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2330","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2331","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2332","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2333","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2334","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2335","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2336","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2337","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2338","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2339","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_234","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2340","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2341","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2342","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2343","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2344","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2345","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2346","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2347","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2348","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2349","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_235","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2350","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2351","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2352","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2353","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2354","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2355","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2356","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2357","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2358","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2359","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_236","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2360","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2361","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2362","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2363","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2364","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2365","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2366","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2367","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2368","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2369","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_237","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2370","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2371","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2372","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2373","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2374","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2375","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2376","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2377","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2378","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2379","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_238","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2380","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2381","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2382","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2383","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2384","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2385","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2386","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2387","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2388","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2389","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_239","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2390","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2391","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2392","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2393","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2394","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2395","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2396","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2397","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2398","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2399","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_24","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_240","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2400","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2401","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2402","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2403","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2404","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2405","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2406","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2407","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2408","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2409","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_241","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2410","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2411","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2412","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2413","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2414","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2415","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2416","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2417","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2418","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2419","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_242","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2420","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2421","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2422","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2423","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2424","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2425","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2426","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2427","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2428","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2429","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_243","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2430","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2431","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2432","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2433","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2434","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2435","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2436","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2437","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2438","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2439","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_244","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2440","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2441","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2442","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2443","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2444","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2445","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2446","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2447","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2448","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2449","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_245","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2450","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2451","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2452","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2453","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2454","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2455","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2456","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2457","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2458","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2459","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_246","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2460","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2461","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2462","LTE FDD","0","0","100","","LTE FDD_BTS_1"
"Site_2463","LTE FDD","0","0","100","","LTE FDD_BTS_1"
