"Site ID","Sector ID","Antenna ID","MIMO Group","Horizontal Beamwidth","Vertical Beamwidth","Link Configuration ID","Cable Length (m)","Power Split (%)","Downlink Beamforming Configuration","Uplink Beamforming Configuration"
"Site_2144","2","2","1","65","62","Default","25","100","None","None"
"Site_2144","3","3","1","65","62","Default","25","100","None","None"
"Site_2145","1","1","1","65","62","Default","25","100","None","None"
"Site_2145","2","2","1","65","62","Default","25","100","None","None"
"Site_2145","3","3","1","65","62","Default","25","100","None","None"
"Site_2146","1","1","1","65","62","Default","25","100","None","None"
"Site_2146","2","2","1","65","62","Default","25","100","None","None"
"Site_2146","3","3","1","65","62","Default","25","100","None","None"
"Site_2147","1","1","1","65","62","Default","25","100","None","None"
"Site_2147","2","2","1","65","62","Default","25","100","None","None"
"Site_2147","3","3","1","65","62","Default","25","100","None","None"
"Site_2148","1","1","1","65","62","Default","25","100","None","None"
"Site_2148","2","2","1","65","62","Default","25","100","None","None"
"Site_2148","3","3","1","65","62","Default","25","100","None","None"
"Site_2149","1","1","1","65","62","Default","25","100","None","None"
"Site_2149","2","2","1","65","62","Default","25","100","None","None"
"Site_2149","3","3","1","65","62","Default","25","100","None","None"
"Site_215","1","1","1","65","62","Default","25","100","None","None"
"Site_215","2","2","1","65","62","Default","25","100","None","None"
"Site_215","3","3","1","65","62","Default","25","100","None","None"
"Site_2150","1","1","1","65","62","Default","25","100","None","None"
"Site_2150","2","2","1","65","62","Default","25","100","None","None"
"Site_2150","3","3","1","65","62","Default","25","100","None","None"
"Site_2151","1","1","1","65","62","Default","25","100","None","None"
"Site_2151","2","2","1","65","62","Default","25","100","None","None"
"Site_2151","3","3","1","65","62","Default","25","100","None","None"
"Site_2152","1","1","1","65","62","Default","25","100","None","None"
"Site_2152","2","2","1","65","62","Default","25","100","None","None"
"Site_2152","3","3","1","65","62","Default","25","100","None","None"
"Site_2153","1","1","1","65","62","Default","25","100","None","None"
"Site_2153","2","2","1","65","62","Default","25","100","None","None"
"Site_2153","3","3","1","65","62","Default","25","100","None","None"
"Site_2154","1","1","1","65","62","Default","25","100","None","None"
"Site_2154","2","2","1","65","62","Default","25","100","None","None"
"Site_2154","3","3","1","65","62","Default","25","100","None","None"
"Site_2155","1","1","1","65","62","Default","25","100","None","None"
"Site_2155","2","2","1","65","62","Default","25","100","None","None"
"Site_2155","3","3","1","65","62","Default","25","100","None","None"
"Site_2156","1","1","1","65","62","Default","25","100","None","None"
"Site_2156","2","2","1","65","62","Default","25","100","None","None"
"Site_2156","3","3","1","65","62","Default","25","100","None","None"
"Site_2157","1","1","1","65","62","Default","25","100","None","None"
"Site_2157","2","2","1","65","62","Default","25","100","None","None"
"Site_2157","3","3","1","65","62","Default","25","100","None","None"
"Site_2158","1","1","1","65","62","Default","25","100","None","None"
"Site_2158","2","2","1","65","62","Default","25","100","None","None"
"Site_2158","3","3","1","65","62","Default","25","100","None","None"
"Site_2159","1","1","1","65","62","Default","25","100","None","None"
"Site_2159","2","2","1","65","62","Default","25","100","None","None"
"Site_2159","3","3","1","65","62","Default","25","100","None","None"
"Site_216","1","1","1","65","62","Default","25","100","None","None"
"Site_216","2","2","1","65","62","Default","25","100","None","None"
"Site_216","3","3","1","65","62","Default","25","100","None","None"
"Site_2160","1","1","1","65","62","Default","25","100","None","None"
"Site_2160","2","2","1","65","62","Default","25","100","None","None"
"Site_2160","3","3","1","65","62","Default","25","100","None","None"
"Site_2161","1","1","1","65","62","Default","25","100","None","None"
"Site_2161","2","2","1","65","62","Default","25","100","None","None"
"Site_2161","3","3","1","65","62","Default","25","100","None","None"
"Site_2162","1","1","1","65","62","Default","25","100","None","None"
"Site_2162","2","2","1","65","62","Default","25","100","None","None"
"Site_2162","3","3","1","65","62","Default","25","100","None","None"
"Site_2163","1","1","1","65","62","Default","25","100","None","None"
"Site_2163","2","2","1","65","62","Default","25","100","None","None"
"Site_2163","3","3","1","65","62","Default","25","100","None","None"
"Site_2164","1","1","1","65","62","Default","25","100","None","None"
"Site_2164","2","2","1","65","62","Default","25","100","None","None"
"Site_2164","3","3","1","65","62","Default","25","100","None","None"
"Site_2165","1","1","1","65","62","Default","25","100","None","None"
"Site_2165","2","2","1","65","62","Default","25","100","None","None"
"Site_2165","3","3","1","65","62","Default","25","100","None","None"
"Site_2166","1","1","1","65","62","Default","25","100","None","None"
"Site_2166","2","2","1","65","62","Default","25","100","None","None"
"Site_2166","3","3","1","65","62","Default","25","100","None","None"
"Site_2167","1","1","1","65","62","Default","25","100","None","None"
"Site_2167","2","2","1","65","62","Default","25","100","None","None"
"Site_2167","3","3","1","65","62","Default","25","100","None","None"
"Site_2168","1","1","1","65","62","Default","25","100","None","None"
"Site_2168","2","2","1","65","62","Default","25","100","None","None"
"Site_2168","3","3","1","65","62","Default","25","100","None","None"
"Site_2169","1","1","1","65","62","Default","25","100","None","None"
"Site_2169","2","2","1","65","62","Default","25","100","None","None"
"Site_2169","3","3","1","65","62","Default","25","100","None","None"
"Site_217","1","1","1","65","62","Default","25","100","None","None"
"Site_217","2","2","1","65","62","Default","25","100","None","None"
"Site_217","3","3","1","65","62","Default","25","100","None","None"
"Site_2170","1","1","1","65","62","Default","25","100","None","None"
"Site_2170","2","2","1","65","62","Default","25","100","None","None"
"Site_2170","3","3","1","65","62","Default","25","100","None","None"
"Site_2171","1","1","1","65","62","Default","25","100","None","None"
"Site_2171","2","2","1","65","62","Default","25","100","None","None"
"Site_2171","3","3","1","65","62","Default","25","100","None","None"
"Site_2172","1","1","1","65","62","Default","25","100","None","None"
"Site_2172","2","2","1","65","62","Default","25","100","None","None"
"Site_2172","3","3","1","65","62","Default","25","100","None","None"
"Site_2173","1","1","1","65","62","Default","25","100","None","None"
"Site_2173","2","2","1","65","62","Default","25","100","None","None"
"Site_2173","3","3","1","65","62","Default","25","100","None","None"
"Site_2174","1","1","1","65","62","Default","25","100","None","None"
"Site_2174","2","2","1","65","62","Default","25","100","None","None"
"Site_2174","3","3","1","65","62","Default","25","100","None","None"
"Site_2175","1","1","1","65","62","Default","25","100","None","None"
"Site_2175","2","2","1","65","62","Default","25","100","None","None"
"Site_2175","3","3","1","65","62","Default","25","100","None","None"
"Site_2176","1","1","1","65","62","Default","25","100","None","None"
"Site_2176","2","2","1","65","62","Default","25","100","None","None"
"Site_2176","3","3","1","65","62","Default","25","100","None","None"
"Site_2177","1","1","1","65","62","Default","25","100","None","None"
"Site_2177","2","2","1","65","62","Default","25","100","None","None"
"Site_2177","3","3","1","65","62","Default","25","100","None","None"
"Site_2178","1","1","1","65","62","Default","25","100","None","None"
"Site_2178","2","2","1","65","62","Default","25","100","None","None"
"Site_2178","3","3","1","65","62","Default","25","100","None","None"
"Site_2179","1","1","1","65","62","Default","25","100","None","None"
"Site_2179","2","2","1","65","62","Default","25","100","None","None"
"Site_2179","3","3","1","65","62","Default","25","100","None","None"
"Site_218","1","1","1","65","62","Default","25","100","None","None"
"Site_218","2","2","1","65","62","Default","25","100","None","None"
"Site_218","3","3","1","65","62","Default","25","100","None","None"
"Site_2180","1","1","1","65","62","Default","25","100","None","None"
"Site_2180","2","2","1","65","62","Default","25","100","None","None"
"Site_2180","3","3","1","65","62","Default","25","100","None","None"
"Site_2181","1","1","1","65","62","Default","25","100","None","None"
"Site_2181","2","2","1","65","62","Default","25","100","None","None"
"Site_2181","3","3","1","65","62","Default","25","100","None","None"
"Site_2182","1","1","1","65","62","Default","25","100","None","None"
"Site_2182","2","2","1","65","62","Default","25","100","None","None"
"Site_2182","3","3","1","65","62","Default","25","100","None","None"
"Site_2183","1","1","1","65","62","Default","25","100","None","None"
"Site_2183","2","2","1","65","62","Default","25","100","None","None"
"Site_2183","3","3","1","65","62","Default","25","100","None","None"
"Site_2184","1","1","1","65","62","Default","25","100","None","None"
"Site_2184","2","2","1","65","62","Default","25","100","None","None"
"Site_2184","3","3","1","65","62","Default","25","100","None","None"
"Site_2185","1","1","1","65","62","Default","25","100","None","None"
"Site_2185","2","2","1","65","62","Default","25","100","None","None"
"Site_2185","3","3","1","65","62","Default","25","100","None","None"
"Site_2186","1","1","1","65","62","Default","25","100","None","None"
"Site_2186","2","2","1","65","62","Default","25","100","None","None"
"Site_2186","3","3","1","65","62","Default","25","100","None","None"
"Site_2187","1","1","1","65","62","Default","25","100","None","None"
"Site_2187","2","2","1","65","62","Default","25","100","None","None"
"Site_2187","3","3","1","65","62","Default","25","100","None","None"
"Site_2188","1","1","1","65","62","Default","25","100","None","None"
"Site_2188","2","2","1","65","62","Default","25","100","None","None"
"Site_2188","3","3","1","65","62","Default","25","100","None","None"
"Site_2189","1","1","1","65","62","Default","25","100","None","None"
"Site_2189","2","2","1","65","62","Default","25","100","None","None"
"Site_2189","3","3","1","65","62","Default","25","100","None","None"
"Site_219","1","1","1","65","62","Default","25","100","None","None"
"Site_219","2","2","1","65","62","Default","25","100","None","None"
"Site_219","3","3","1","65","62","Default","25","100","None","None"
"Site_2190","1","1","1","65","62","Default","25","100","None","None"
"Site_2190","2","2","1","65","62","Default","25","100","None","None"
"Site_2190","3","3","1","65","62","Default","25","100","None","None"
"Site_2191","1","1","1","65","62","Default","25","100","None","None"
"Site_2191","2","2","1","65","62","Default","25","100","None","None"
"Site_2191","3","3","1","65","62","Default","25","100","None","None"
"Site_2192","1","1","1","65","62","Default","25","100","None","None"
"Site_2192","2","2","1","65","62","Default","25","100","None","None"
"Site_2192","3","3","1","65","62","Default","25","100","None","None"
"Site_2193","1","1","1","65","62","Default","25","100","None","None"
"Site_2193","2","2","1","65","62","Default","25","100","None","None"
"Site_2193","3","3","1","65","62","Default","25","100","None","None"
"Site_2194","1","1","1","65","62","Default","25","100","None","None"
"Site_2194","2","2","1","65","62","Default","25","100","None","None"
"Site_2194","3","3","1","65","62","Default","25","100","None","None"
"Site_2195","1","1","1","65","62","Default","25","100","None","None"
"Site_2195","2","2","1","65","62","Default","25","100","None","None"
"Site_2195","3","3","1","65","62","Default","25","100","None","None"
"Site_2196","1","1","1","65","62","Default","25","100","None","None"
"Site_2196","2","2","1","65","62","Default","25","100","None","None"
"Site_2196","3","3","1","65","62","Default","25","100","None","None"
"Site_2197","1","1","1","65","62","Default","25","100","None","None"
